user_id,date_subscribed,no_newsletters_sent,source,blog_title
7354,2023-10-23,1,Social,Nutrition
6419,2023-03-03,5,Organic Search,Gym Training
3321,2023-04-07,3,Organic Search,Gym Training
8754,2023-07-11,3,Referral,Fitness
5270,2023-08-18,1,Referral,Fitness
1015,2023-04-28,1,Organic Search,Nutrition
7502,2023-09-09,4,Direct,Nutrition
2720,2023-12-22,1,Direct,Diet
3522,2023-02-23,1,Email,Gym Training
3559,2023-04-07,1,Organic Search,Nutrition
4863,2023-03-08,5,Direct,Gym Training
5598,2023-07-20,4,Email,Yoga
1651,2023-03-10,3,Email,Yoga
3385,2023-03-02,1,Social,Nutrition
3631,2023-02-22,3,Social,Fitness
1449,2023-04-02,5,Organic Search,Gym Training
7056,2023-02-11,2,Social,Gym Training
6603,2023-03-30,5,Referral,Nutrition
1528,2023-06-25,3,Organic Search,Meditation
2147,2023-01-16,2,Referral,Nutrition
7242,2023-02-21,4,Referral,Nutrition
7687,2023-11-03,4,Social,Yoga
6323,2023-03-11,5,Organic Search,Fitness
2962,2023-06-09,3,Social,Gym Training
8594,2023-02-09,4,Direct,Nutrition
5822,2023-08-28,2,Direct,Meditation
2011,2023-01-27,4,Referral,Meditation
8510,2023-01-15,2,Organic Search,Gym Training
7803,2023-04-07,4,Email,Yoga
3155,2023-10-01,4,Direct,Yoga
4158,2023-02-23,2,Social,Yoga
8187,2023-01-15,2,Organic Search,Nutrition
2218,2023-07-07,1,Organic Search,Yoga
8331,2023-05-28,1,Referral,Gym Training
5269,2023-10-26,2,Email,Nutrition
4096,2023-01-31,2,Organic Search,Fitness
4129,2023-01-30,5,Referral,Meditation
6331,2023-08-28,5,Social,Meditation
8823,2023-10-16,2,Social,Gym Training
6576,2023-12-25,5,Social,Meditation
7074,2023-05-16,2,Referral,Meditation
3950,2023-08-11,4,Email,Gym Training
4883,2023-03-10,4,Referral,Nutrition
9088,2023-06-04,4,Organic Search,Yoga
8034,2023-07-08,2,Organic Search,Gym Training
3798,2023-07-03,4,Direct,Gym Training
4921,2023-07-24,2,Organic Search,Yoga
9170,2023-12-25,5,Direct,Gym Training
3166,2023-11-25,3,Direct,Meditation
9690,2023-03-26,4,Referral,Yoga
5817,2023-10-11,1,Social,Yoga
8665,2023-04-18,2,Referral,Nutrition
2284,2023-05-18,3,Direct,Gym Training
7999,2023-09-20,4,Social,Fitness
1291,2023-08-09,1,Organic Search,Meditation
6418,2023-09-14,4,Referral,Yoga
9129,2023-03-14,1,Social,Yoga
2770,2023-10-28,5,Organic Search,Fitness
1909,2023-04-08,4,Referral,Yoga
8729,2023-01-28,1,Direct,Yoga
9642,2023-01-10,3,Direct,Nutrition
2006,2023-01-01,4,Social,Yoga
4676,2023-07-27,5,Direct,Gym Training
7167,2023-04-30,2,Direct,Gym Training
7542,2023-07-03,4,Organic Search,Meditation
4291,2023-11-26,3,Referral,Yoga
3404,2023-04-09,1,Organic Search,Gym Training
5592,2023-05-26,1,Social,Yoga
3852,2023-03-19,5,Social,Meditation
8761,2023-11-12,5,Organic Search,Nutrition
2970,2023-07-27,3,Direct,Gym Training
3971,2023-06-17,2,Social,Nutrition
3309,2023-02-16,5,Direct,Gym Training
5685,2023-06-14,3,Email,Gym Training
1426,2023-02-28,2,Organic Search,Meditation
6282,2023-11-06,4,Social,Meditation
8356,2023-11-24,5,Email,Nutrition
6402,2023-01-12,3,Referral,Meditation
7615,2023-02-02,1,Referral,Fitness
3865,2023-11-15,4,Organic Search,Diet
2546,2023-08-15,4,Organic Search,Nutrition
5883,2023-10-20,2,Referral,Gym Training
4286,2023-11-28,3,Social,Diet
6636,2023-05-19,5,Organic Search,Fitness
2077,2023-10-03,4,Direct,Nutrition
6575,2023-01-02,5,Organic Search,Yoga
1546,2023-12-28,3,Organic Search,Gym Training
9117,2023-05-15,5,Organic Search,Meditation
2608,2023-09-04,1,Email,Gym Training
7205,2023-07-07,4,Social,Gym Training
9918,2023-03-16,5,Organic Search,Fitness
2008,2023-07-21,1,Email,Diet
4977,2023-07-04,4,Direct,Yoga
2696,2023-04-09,2,Social,Gym Training
3545,2023-02-23,1,Direct,Gym Training
5190,2023-10-25,5,Direct,Fitness
7765,2023-12-24,3,Organic Search,Yoga
8613,2023-03-05,1,Email,Yoga
9278,2023-02-28,2,Social,Yoga
2125,2023-11-30,3,Organic Search,Nutrition
6731,2023-03-31,4,Email,Yoga
3256,2023-05-20,1,Direct,Yoga
2742,2023-01-23,1,Referral,Yoga
3269,2023-06-19,1,Direct,Gym Training
8833,2023-08-15,4,Email,Yoga
8750,2023-10-14,5,Organic Search,Nutrition
7231,2023-04-25,3,Direct,Fitness
6835,2023-03-19,4,Organic Search,Yoga
7656,2023-10-16,1,Organic Search,Gym Training
7063,2023-02-17,1,Social,Diet
7606,2023-08-24,5,Email,Nutrition
8528,2023-04-22,3,Direct,Yoga
4785,2023-01-25,5,Email,Diet
9024,2023-04-26,2,Organic Search,Meditation
9118,2023-05-03,3,Organic Search,Gym Training
4448,2023-09-09,5,Referral,Yoga
5232,2023-10-04,3,Email,Nutrition
4539,2023-01-16,2,Direct,Meditation
3653,2023-07-28,3,Direct,Nutrition
3634,2023-11-30,2,Direct,Gym Training
9517,2023-09-29,5,Social,Nutrition
1958,2023-01-10,5,Direct,Nutrition
9569,2023-12-06,2,Organic Search,Fitness
8494,2023-10-09,4,Direct,Yoga
8719,2023-12-03,5,Referral,Nutrition
3693,2023-04-12,5,Organic Search,Yoga
2796,2023-11-20,4,Referral,Diet
5879,2023-10-03,3,Organic Search,Gym Training
5344,2023-10-08,4,Social,Nutrition
7508,2023-09-03,2,Organic Search,Nutrition
8949,2023-02-17,5,Organic Search,Yoga
3327,2023-06-08,3,Social,Nutrition
1230,2023-08-23,3,Organic Search,Nutrition
1386,2023-11-15,1,Social,Nutrition
1584,2023-08-18,4,Organic Search,Gym Training
9246,2023-10-18,5,Email,Fitness
9438,2023-03-26,5,Referral,Yoga
3899,2023-09-08,4,Organic Search,Meditation
8935,2023-05-12,3,Organic Search,Fitness
2398,2023-03-14,5,Social,Meditation
7967,2023-06-15,2,Organic Search,Fitness
2944,2023-12-09,5,Direct,Gym Training
7211,2023-04-19,2,Referral,Yoga
2697,2023-12-21,4,Organic Search,Yoga
2517,2023-07-16,1,Direct,Nutrition
6356,2023-12-25,3,Email,Meditation
5829,2023-04-21,1,Organic Search,Yoga
8942,2023-06-17,2,Email,Fitness
7842,2023-02-06,5,Social,Diet
4555,2023-10-01,5,Organic Search,Diet
4881,2023-08-15,1,Direct,Gym Training
8390,2023-11-20,3,Organic Search,Nutrition
8409,2023-10-18,2,Referral,Nutrition
5267,2023-04-13,3,Direct,Gym Training
7851,2023-02-28,5,Referral,Gym Training
9566,2023-11-18,5,Direct,Gym Training
8637,2023-02-05,1,Organic Search,Yoga
2898,2023-07-15,4,Direct,Yoga
4857,2023-04-24,3,Social,Nutrition
3603,2023-04-06,1,Organic Search,Meditation
6066,2023-07-27,2,Direct,Meditation
9003,2023-02-13,1,Social,Gym Training
2024,2023-03-06,4,Referral,Yoga
1898,2023-02-19,2,Social,Fitness
7261,2023-04-18,1,Social,Yoga
1674,2023-04-14,1,Social,Nutrition
4829,2023-12-17,1,Direct,Meditation
2098,2023-10-18,5,Social,Diet
8368,2023-04-22,5,Direct,Nutrition
3569,2023-08-07,1,Organic Search,Nutrition
4133,2023-06-11,1,Social,Nutrition
6242,2023-12-17,2,Referral,Meditation
9975,2023-06-12,1,Email,Gym Training
7003,2023-10-10,1,Social,Yoga
9677,2023-12-26,1,Social,Fitness
8436,2023-10-18,4,Organic Search,Yoga
3594,2023-11-07,3,Social,Nutrition
4507,2023-11-04,4,Social,Yoga
1538,2023-12-16,5,Organic Search,Diet
5785,2023-05-25,5,Referral,Gym Training
7775,2023-11-14,4,Organic Search,Gym Training
7959,2023-01-12,5,Direct,Yoga
7840,2023-04-07,4,Referral,Nutrition
7262,2023-04-11,2,Referral,Nutrition
4938,2023-03-23,2,Organic Search,Yoga
6704,2023-07-19,4,Direct,Nutrition
5946,2023-04-25,2,Organic Search,Diet
1047,2023-05-11,4,Email,Meditation
3753,2023-04-30,3,Social,Meditation
7115,2023-12-26,1,Direct,Fitness
7585,2023-08-03,1,Social,Yoga
6971,2023-06-08,3,Social,Yoga
1341,2023-12-28,2,Email,Yoga
7287,2023-03-30,5,Direct,Nutrition
9857,2023-11-16,4,Email,Nutrition
3618,2023-03-31,4,Social,Meditation
9354,2023-07-08,5,Direct,Yoga
4919,2023-09-14,1,Organic Search,Yoga
4053,2023-11-02,3,Social,Meditation
8749,2023-11-08,4,Direct,Gym Training
8970,2023-12-10,1,Organic Search,Meditation
3174,2023-04-04,3,Referral,Yoga
1443,2023-11-03,5,Email,Fitness
1902,2023-04-05,2,Social,Nutrition
7891,2023-04-02,2,Social,Meditation
2346,2023-06-26,4,Direct,Nutrition
3170,2023-04-15,5,Social,Nutrition
3251,2023-12-10,4,Organic Search,Meditation
1851,2023-12-19,5,Direct,Yoga
8537,2023-07-22,1,Social,Yoga
9313,2023-10-11,5,Organic Search,Meditation
1033,2023-04-09,2,Social,Meditation
4534,2023-08-28,5,Direct,Fitness
9158,2023-12-07,3,Direct,Gym Training
2279,2023-02-22,2,Direct,Gym Training
2396,2023-05-16,3,Direct,Yoga
5862,2023-01-09,1,Social,Fitness
1550,2023-07-03,5,Direct,Diet
4717,2023-02-20,1,Organic Search,Nutrition
1512,2023-09-03,4,Organic Search,Diet
3857,2023-08-08,4,Social,Fitness
5864,2023-06-09,5,Direct,Meditation
7291,2023-09-09,5,Direct,Diet
6898,2023-09-10,1,Referral,Yoga
5752,2023-03-09,1,Email,Gym Training
2570,2023-07-13,3,Email,Diet
9384,2023-02-18,1,Social,Yoga
3654,2023-10-21,5,Organic Search,Nutrition
8423,2023-02-09,1,Referral,Nutrition
4644,2023-09-23,4,Direct,Nutrition
7318,2023-04-16,2,Organic Search,Fitness
7674,2023-07-26,1,Email,Nutrition
4639,2023-01-11,1,Email,Gym Training
8535,2023-05-06,4,Referral,Diet
3775,2023-08-18,2,Email,Nutrition
7524,2023-02-06,5,Direct,Yoga
3452,2023-09-22,1,Referral,Diet
1085,2023-05-13,4,Organic Search,Yoga
3213,2023-04-26,3,Direct,Diet
3573,2023-01-01,4,Referral,Fitness
5823,2023-12-10,5,Email,Gym Training
3517,2023-07-05,4,Social,Gym Training
9014,2023-10-03,3,Email,Meditation
8159,2023-11-11,2,Organic Search,Nutrition
6254,2023-07-09,2,Organic Search,Meditation
3392,2023-08-24,1,Direct,Yoga
4098,2023-12-24,2,Referral,Diet
4523,2023-04-21,2,Direct,Yoga
4622,2023-11-29,5,Organic Search,Fitness
6834,2023-05-11,5,Direct,Gym Training
8580,2023-08-27,2,Direct,Yoga
2515,2023-05-25,4,Social,Meditation
5736,2023-02-01,3,Organic Search,Meditation
2296,2023-11-20,5,Referral,Gym Training
5608,2023-04-05,5,Organic Search,Diet
9004,2023-09-09,2,Direct,Meditation
5580,2023-03-17,1,Social,Meditation
1513,2023-12-10,3,Organic Search,Diet
6483,2023-02-14,4,Direct,Yoga
2556,2023-06-06,4,Organic Search,Diet
6063,2023-11-29,1,Social,Yoga
5564,2023-08-29,5,Direct,Meditation
5804,2023-12-29,3,Email,Nutrition
9954,2023-02-01,3,Direct,Yoga
9878,2023-09-07,2,Email,Nutrition
3005,2023-08-24,1,Organic Search,Fitness
5767,2023-08-24,4,Direct,Nutrition
5808,2023-01-15,2,Organic Search,Meditation
8483,2023-07-07,5,Referral,Nutrition
6915,2023-01-06,4,Email,Nutrition
5259,2023-11-25,5,Email,Nutrition
8999,2023-12-14,1,Organic Search,Gym Training
8829,2023-09-17,5,Organic Search,Nutrition
6233,2023-05-03,4,Organic Search,Yoga
2317,2023-06-03,4,Referral,Fitness
7060,2023-03-04,3,Referral,Nutrition
2523,2023-11-04,1,Direct,Fitness
9274,2023-11-26,3,Organic Search,Meditation
9901,2023-08-14,4,Organic Search,Gym Training
8025,2023-06-04,4,Organic Search,Fitness
8515,2023-12-23,2,Organic Search,Yoga
8218,2023-11-25,3,Email,Nutrition
4569,2023-01-30,1,Referral,Gym Training
1176,2023-11-07,5,Direct,Nutrition
9054,2023-10-19,4,Social,Gym Training
6805,2023-01-07,4,Organic Search,Yoga
4751,2023-12-30,2,Social,Gym Training
4652,2023-01-20,5,Direct,Gym Training
4375,2023-08-18,3,Email,Diet
7619,2023-12-23,3,Referral,Nutrition
2087,2023-11-18,2,Organic Search,Meditation
2271,2023-02-05,3,Email,Nutrition
9110,2023-03-23,1,Email,Gym Training
5486,2023-06-25,4,Social,Gym Training
5527,2023-02-14,2,Referral,Meditation
2078,2023-09-26,5,Direct,Fitness
6014,2023-06-04,5,Direct,Meditation
6578,2023-05-18,5,Referral,Meditation
9211,2023-09-29,4,Direct,Yoga
5716,2023-05-24,4,Social,Diet
4908,2023-06-28,4,Referral,Nutrition
8020,2023-08-06,1,Referral,Yoga
7375,2023-07-10,3,Direct,Gym Training
9672,2023-06-28,4,Organic Search,Gym Training
4860,2023-12-05,4,Social,Gym Training
5740,2023-05-28,5,Social,Nutrition
8485,2023-03-21,1,Email,Nutrition
6923,2023-07-01,2,Organic Search,Nutrition
7382,2023-05-26,5,Referral,Gym Training
3989,2023-07-10,4,Direct,Yoga
1135,2023-05-06,2,Email,Yoga
8991,2023-02-24,4,Social,Yoga
8033,2023-10-06,4,Direct,Diet
9806,2023-07-01,1,Referral,Meditation
1895,2023-05-04,4,Email,Gym Training
4475,2023-12-08,2,Email,Diet
4907,2023-05-30,5,Social,Gym Training
2043,2023-04-11,4,Organic Search,Nutrition
3168,2023-02-22,3,Referral,Nutrition
9232,2023-04-29,3,Referral,Yoga
5453,2023-05-03,5,Referral,Yoga
7235,2023-11-09,3,Direct,Yoga
4623,2023-07-15,5,Email,Nutrition
4485,2023-04-29,1,Referral,Diet
2354,2023-03-03,3,Social,Nutrition
2650,2023-12-29,4,Direct,Nutrition
7061,2023-10-20,4,Social,Nutrition
7829,2023-06-20,4,Social,Yoga
1870,2023-10-18,5,Direct,Yoga
9513,2023-01-02,4,Social,Diet
7662,2023-05-12,5,Social,Nutrition
1746,2023-08-12,5,Direct,Gym Training
2764,2023-03-15,5,Organic Search,Nutrition
4271,2023-06-16,3,Email,Meditation
4136,2023-08-29,4,Email,Nutrition
5987,2023-08-03,2,Email,Gym Training
1910,2023-04-16,5,Email,Gym Training
7047,2023-04-21,1,Email,Diet
4479,2023-06-22,2,Social,Meditation
9482,2023-08-22,4,Referral,Meditation
5900,2023-08-05,1,Organic Search,Nutrition
2276,2023-12-04,4,Referral,Meditation
6107,2023-11-02,2,Direct,Gym Training
8854,2023-02-23,1,Social,Gym Training
7321,2023-12-18,2,Direct,Yoga
4427,2023-08-11,2,Organic Search,Yoga
3561,2023-04-24,1,Organic Search,Diet
1809,2023-05-12,3,Social,Nutrition
4074,2023-06-16,3,Social,Fitness
7000,2023-09-25,2,Direct,Nutrition
2282,2023-04-16,2,Direct,Diet
9298,2023-12-18,2,Direct,Meditation
2034,2023-10-11,4,Email,Meditation
7802,2023-02-08,3,Email,Nutrition
2581,2023-08-17,4,Organic Search,Meditation
3090,2023-07-20,3,Direct,Nutrition
3042,2023-09-19,5,Social,Meditation
1575,2023-08-21,5,Direct,Nutrition
3648,2023-01-05,3,Referral,Diet
8153,2023-02-12,5,Referral,Nutrition
4841,2023-11-24,4,Social,Fitness
4452,2023-03-19,5,Social,Fitness
2456,2023-01-29,4,Direct,Yoga
8191,2023-12-26,2,Direct,Fitness
9542,2023-10-03,2,Email,Meditation
9391,2023-10-14,3,Direct,Gym Training
1233,2023-04-27,3,Referral,Meditation
5373,2023-02-20,5,Organic Search,Yoga
4887,2023-02-25,1,Organic Search,Nutrition
7294,2023-11-12,3,Direct,Diet
2663,2023-07-13,3,Referral,Nutrition
1842,2023-03-29,3,Organic Search,Diet
1406,2023-08-11,3,Direct,Gym Training
9837,2023-01-28,2,Organic Search,Meditation
7241,2023-02-20,3,Organic Search,Yoga
6326,2023-12-30,1,Organic Search,Gym Training
4624,2023-12-23,1,Organic Search,Gym Training
9241,2023-02-07,4,Social,Yoga
1270,2023-06-27,3,Direct,Nutrition
9350,2023-02-18,2,Referral,Diet
3209,2023-09-25,3,Direct,Meditation
6811,2023-12-20,2,Organic Search,Diet
7618,2023-10-18,4,Referral,Nutrition
1709,2023-09-13,2,Email,Nutrition
3282,2023-07-29,1,Organic Search,Yoga
6887,2023-03-31,1,Organic Search,Fitness
1125,2023-02-26,3,Email,Nutrition
1380,2023-11-03,2,Email,Nutrition
9420,2023-11-21,5,Organic Search,Meditation
1021,2023-10-17,3,Organic Search,Yoga
7706,2023-01-06,2,Organic Search,Nutrition
6245,2023-07-11,2,Direct,Gym Training
2370,2023-03-04,4,Social,Gym Training
1961,2023-04-14,3,Organic Search,Nutrition
1747,2023-06-06,5,Organic Search,Gym Training
9113,2023-11-04,1,Referral,Gym Training
9712,2023-12-30,1,Direct,Nutrition
3696,2023-02-23,2,Organic Search,Gym Training
6368,2023-02-07,5,Referral,Meditation
6964,2023-07-22,4,Direct,Yoga
7779,2023-08-08,4,Referral,Nutrition
4708,2023-01-10,2,Organic Search,Diet
1124,2023-10-25,4,Organic Search,Nutrition
2636,2023-10-29,3,Social,Meditation
7824,2023-10-27,2,Social,Meditation
3299,2023-02-19,2,Direct,Gym Training
8543,2023-07-03,5,Organic Search,Diet
4132,2023-01-24,4,Direct,Nutrition
4939,2023-10-31,4,Email,Fitness
2737,2023-09-06,5,Direct,Fitness
4160,2023-02-18,3,Social,Meditation
2302,2023-11-08,1,Organic Search,Nutrition
8571,2023-12-06,3,Social,Yoga
1670,2023-02-06,3,Organic Search,Diet
2849,2023-12-07,2,Referral,Nutrition
6089,2023-04-22,2,Social,Meditation
5861,2023-06-27,4,Direct,Diet
1937,2023-02-03,4,Referral,Yoga
1649,2023-01-09,1,Organic Search,Nutrition
5207,2023-04-27,4,Direct,Nutrition
3930,2023-10-30,5,Social,Nutrition
4726,2023-06-02,3,Organic Search,Gym Training
9327,2023-10-10,4,Organic Search,Yoga
5538,2023-07-20,4,Organic Search,Gym Training
8873,2023-03-12,1,Organic Search,Diet
9147,2023-03-05,3,Organic Search,Gym Training
2141,2023-09-04,2,Email,Gym Training
3053,2023-10-13,2,Organic Search,Meditation
2679,2023-02-26,3,Organic Search,Nutrition
6919,2023-09-18,5,Social,Gym Training
2352,2023-05-12,3,Organic Search,Gym Training
8960,2023-07-31,4,Organic Search,Nutrition
9479,2023-02-21,2,Direct,Fitness
2753,2023-05-26,1,Organic Search,Nutrition
1460,2023-05-22,1,Organic Search,Fitness
4973,2023-09-07,5,Social,Nutrition
3346,2023-09-01,5,Referral,Nutrition
3706,2023-03-30,3,Email,Gym Training
9347,2023-03-30,2,Direct,Diet
8121,2023-02-20,3,Social,Diet
2309,2023-01-08,1,Direct,Yoga
8491,2023-03-25,3,Organic Search,Meditation
2805,2023-07-12,5,Referral,Nutrition
7081,2023-09-05,2,Organic Search,Yoga
4068,2023-07-27,4,Social,Meditation
9087,2023-10-14,4,Direct,Nutrition
2266,2023-02-17,2,Organic Search,Meditation
3733,2023-06-21,1,Referral,Yoga
9790,2023-01-22,3,Direct,Fitness
9436,2023-10-27,2,Direct,Nutrition
4264,2023-06-19,4,Direct,Nutrition
5167,2023-06-28,5,Referral,Fitness
2599,2023-11-14,5,Organic Search,Gym Training
4425,2023-01-07,5,Social,Diet
6758,2023-02-16,1,Organic Search,Nutrition
4691,2023-07-05,4,Referral,Nutrition
3225,2023-11-07,1,Direct,Meditation
9997,2023-05-12,1,Email,Diet
7580,2023-06-02,4,Social,Nutrition
8115,2023-12-26,3,Direct,Nutrition
6131,2023-07-30,1,Direct,Meditation
7685,2023-05-04,1,Direct,Gym Training
6621,2023-11-03,2,Email,Gym Training
4932,2023-02-20,1,Referral,Nutrition
9223,2023-12-17,1,Email,Diet
4584,2023-03-24,5,Social,Gym Training
3760,2023-10-07,3,Organic Search,Yoga
5728,2023-04-23,5,Organic Search,Meditation
1729,2023-07-26,3,Organic Search,Meditation
9760,2023-11-13,5,Direct,Nutrition
7952,2023-01-15,4,Social,Nutrition
8575,2023-12-04,1,Direct,Nutrition
8110,2023-01-25,3,Referral,Nutrition
1049,2023-05-25,4,Organic Search,Nutrition
4571,2023-04-17,2,Social,Yoga
2290,2023-08-10,5,Direct,Yoga
6180,2023-07-23,4,Referral,Diet
9068,2023-06-19,1,Organic Search,Nutrition
1118,2023-12-28,3,Social,Yoga
1530,2023-02-01,1,Organic Search,Gym Training
4003,2023-03-14,5,Direct,Gym Training
9397,2023-05-31,2,Organic Search,Nutrition
5254,2023-10-08,4,Social,Yoga
2062,2023-08-06,3,Direct,Fitness
5218,2023-06-06,1,Email,Yoga
4858,2023-08-28,4,Organic Search,Nutrition
7406,2023-07-05,3,Social,Diet
4471,2023-05-26,2,Email,Yoga
8155,2023-03-17,1,Direct,Fitness
7116,2023-10-03,1,Email,Meditation
3716,2023-03-19,3,Social,Yoga
5666,2023-07-06,4,Organic Search,Nutrition
6577,2023-03-20,1,Referral,Nutrition
5404,2023-04-12,2,Organic Search,Diet
6230,2023-05-07,2,Social,Nutrition
1008,2023-06-06,5,Social,Fitness
6709,2023-09-21,4,Referral,Diet
1070,2023-09-05,5,Organic Search,Nutrition
9046,2023-11-01,1,Social,Gym Training
9608,2023-01-05,2,Social,Yoga
8883,2023-12-14,4,Organic Search,Fitness
1818,2023-07-30,1,Social,Diet
2795,2023-10-02,1,Direct,Meditation
5575,2023-09-03,5,Referral,Meditation
6308,2023-08-16,4,Organic Search,Meditation
8703,2023-05-17,1,Referral,Yoga
2053,2023-04-29,2,Referral,Yoga
6501,2023-10-28,1,Referral,Diet
1078,2023-07-02,4,Social,Yoga
6412,2023-12-21,2,Organic Search,Meditation
5646,2023-03-10,3,Organic Search,Nutrition
2405,2023-01-08,1,Referral,Yoga
7152,2023-05-09,2,Social,Gym Training
6855,2023-01-03,5,Organic Search,Nutrition
7158,2023-05-03,1,Direct,Meditation
9917,2023-02-16,1,Organic Search,Meditation
7373,2023-05-04,5,Social,Diet
9930,2023-04-21,2,Organic Search,Fitness
6099,2023-05-23,2,Organic Search,Nutrition
8963,2023-12-02,3,Organic Search,Nutrition
6687,2023-07-27,4,Referral,Gym Training
3396,2023-11-09,4,Referral,Yoga
6624,2023-03-02,1,Direct,Yoga
1705,2023-04-28,4,Direct,Gym Training
7794,2023-05-06,2,Direct,Gym Training
6961,2023-01-02,2,Direct,Gym Training
3554,2023-11-08,5,Email,Gym Training
2277,2023-02-07,2,Referral,Yoga
3012,2023-03-09,3,Direct,Fitness
3920,2023-04-26,3,Direct,Fitness
3649,2023-01-29,3,Email,Nutrition
2879,2023-02-02,5,Organic Search,Gym Training
4280,2023-04-08,3,Referral,Gym Training
9909,2023-04-04,2,Referral,Meditation
4867,2023-02-22,4,Direct,Nutrition
5440,2023-06-18,3,Direct,Gym Training
2524,2023-08-30,2,Direct,Gym Training
3167,2023-07-24,5,Email,Meditation
4503,2023-11-18,3,Direct,Gym Training
1215,2023-05-24,2,Organic Search,Fitness
7667,2023-08-04,1,Referral,Gym Training
8411,2023-11-27,5,Social,Diet
9539,2023-12-29,4,Social,Gym Training
3490,2023-05-18,3,Direct,Yoga
8346,2023-02-21,4,Social,Fitness
4561,2023-04-19,2,Organic Search,Diet
1374,2023-12-23,1,Direct,Fitness
7498,2023-01-20,3,Direct,Diet
9239,2023-01-12,2,Direct,Nutrition
6579,2023-08-26,2,Referral,Nutrition
1292,2023-08-08,1,Social,Nutrition
8255,2023-08-19,3,Social,Fitness
6051,2023-02-18,2,Organic Search,Yoga
2878,2023-03-25,2,Referral,Gym Training
6076,2023-04-12,2,Organic Search,Yoga
7686,2023-04-24,4,Organic Search,Nutrition
9097,2023-11-07,5,Referral,Meditation
3712,2023-10-23,5,Direct,Nutrition
2527,2023-09-30,1,Direct,Gym Training
9338,2023-01-23,1,Social,Yoga
3821,2023-09-20,3,Organic Search,Meditation
9572,2023-09-08,1,Referral,Gym Training
9414,2023-02-09,4,Direct,Fitness
5805,2023-09-06,3,Organic Search,Nutrition
1186,2023-08-10,5,Email,Gym Training
3445,2023-03-02,5,Email,Nutrition
3353,2023-03-20,1,Organic Search,Gym Training
4138,2023-03-29,4,Social,Gym Training
4715,2023-10-19,4,Social,Yoga
5165,2023-02-22,3,Email,Meditation
1855,2023-11-26,4,Organic Search,Nutrition
6196,2023-05-19,4,Social,Yoga
2716,2023-04-06,4,Referral,Nutrition
3176,2023-09-10,3,Referral,Meditation
8449,2023-12-12,1,Organic Search,Meditation
7530,2023-03-23,3,Social,Fitness
2976,2023-06-10,5,Social,Yoga
4605,2023-02-20,4,Email,Nutrition
3181,2023-03-06,2,Organic Search,Yoga
8026,2023-01-15,1,Social,Gym Training
9811,2023-04-28,3,Social,Diet
8526,2023-02-28,4,Direct,Nutrition
8788,2023-09-23,1,Organic Search,Fitness
7286,2023-05-09,3,Direct,Gym Training
5692,2023-10-03,2,Direct,Yoga
7562,2023-06-25,1,Social,Gym Training
4874,2023-11-28,1,Organic Search,Yoga
6205,2023-07-08,1,Referral,Yoga
9098,2023-11-12,4,Social,Diet
7159,2023-07-18,2,Direct,Meditation
2146,2023-03-04,5,Referral,Gym Training
7369,2023-06-27,2,Direct,Yoga
4002,2023-07-24,2,Referral,Meditation
2139,2023-01-19,2,Referral,Fitness
8791,2023-01-25,3,Email,Meditation
3512,2023-08-19,5,Social,Yoga
5131,2023-11-27,4,Email,Yoga
6510,2023-04-01,2,Social,Meditation
8420,2023-05-29,5,Organic Search,Diet
9904,2023-05-23,4,Organic Search,Nutrition
9729,2023-01-26,1,Social,Nutrition
3077,2023-08-15,2,Organic Search,Nutrition
9852,2023-11-17,5,Organic Search,Meditation
9865,2023-12-29,2,Organic Search,Gym Training
9284,2023-08-23,3,Organic Search,Nutrition
4180,2023-07-16,2,Email,Nutrition
7786,2023-10-25,5,Direct,Gym Training
7272,2023-07-23,1,Direct,Diet
5175,2023-09-22,4,Direct,Yoga
4714,2023-04-05,1,Social,Yoga
8347,2023-05-30,5,Organic Search,Meditation
8643,2023-12-06,1,Social,Yoga
3651,2023-01-27,3,Organic Search,Diet
7473,2023-06-09,5,Organic Search,Gym Training
6054,2023-11-08,2,Direct,Yoga
4707,2023-07-12,1,Referral,Gym Training
4063,2023-11-19,2,Organic Search,Gym Training
6829,2023-01-31,5,Organic Search,Diet
7351,2023-08-21,5,Organic Search,Meditation
9263,2023-05-29,4,Email,Diet
8948,2023-12-09,2,Organic Search,Nutrition
3329,2023-10-02,3,Direct,Yoga
1539,2023-06-19,4,Organic Search,Gym Training
1652,2023-07-23,4,Direct,Gym Training
3555,2023-11-22,5,Direct,Gym Training
1046,2023-08-01,1,Direct,Yoga
1714,2023-09-11,4,Email,Diet
9667,2023-05-03,5,Organic Search,Gym Training
8122,2023-02-17,2,Direct,Nutrition
7681,2023-12-22,4,Referral,Nutrition
9970,2023-09-16,3,Social,Nutrition
7144,2023-06-15,2,Organic Search,Yoga
6657,2023-07-13,2,Email,Gym Training
7714,2023-11-19,3,Direct,Meditation
9646,2023-08-24,2,Organic Search,Fitness
4049,2023-08-09,1,Organic Search,Gym Training
5872,2023-05-14,2,Organic Search,Meditation
3295,2023-06-11,4,Social,Nutrition
1940,2023-04-20,5,Referral,Nutrition
5836,2023-10-27,3,Organic Search,Yoga
4866,2023-07-19,5,Organic Search,Diet
2812,2023-08-31,5,Social,Meditation
9487,2023-11-15,5,Direct,Gym Training
3072,2023-11-06,2,Organic Search,Yoga
4150,2023-05-03,2,Direct,Nutrition
8475,2023-08-25,2,Referral,Fitness
